,Name,Wins,Losses,Draws,Height,Weight,Reach,Stance,Age,SLpM,StrAcc,SApM,StrDef,TDAvg,TDAcc,TDDef,SubAvg
1557,Jeff Molina,11,2,0,167.6,125,69,1,29,7.25,48,5.04,55,0.00,0,66,0.0
1558,Jeff Monson,60,26,1,175.3,247,74,1,55,0.97,30,2.87,59,1.06,12,66,0.7
1559,Darrell Montague,13,5,0,167.6,125,67,2,38,1.92,25,5.38,52,0.72,25,33,1.4
1560,Michelle Montague,8,0,0,175.3,135,68,2,32,2.77,48,2.47,41,3.50,53,0,0.0
1561,Jose Montanha,7,1,0,193.0,259,76,1,30,1.09,28,1.64,25,8.18,50,100,8.2
1562,Augusto Montano,15,3,0,185.4,170,73,1,41,3.46,46,2.66,56,0.00,0,66,0.0
1563,Erick Montano,7,5,0,182.9,170,73,1,40,2.79,44,2.06,64,2.29,36,66,0.0
1564,Nicco Montano,5,3,0,165.1,135,65,2,37,5.60,41,4.43,64,2.25,54,69,0.4
1565,Antonio Monteiro,17,5,1,170.2,145,70,1,31,3.93,49,8.33,33,1.00,33,66,1.0
1566,Sofia Montenegro,6,2,0,167.6,115,67,1,27,4.27,40,5.67,48,1.00,25,100,0.0
1567,Alberto Montes,12,2,0,170.2,145,69,1,32,4.70,48,11.61,52,0.00,0,77,3.4
1568,James Moontasri,9,5,0,177.8,170,71,3,38,2.39,48,3.86,40,0.00,0,79,0.2
1569,Todd Moore,16,7,0,175.3,170,71,2,42,1.83,26,2.30,57,0.78,14,54,0.0
1570,Taylor Moore,10,5,0,177.8,135,70,2,32,0.20,75,2.07,42,0.00,0,25,0.0
1571,Sergio Moraes,14,6,1,182.9,170,72,1,44,2.42,42,3.73,59,1.20,38,75,0.4
1572,Marlon Moraes,23,10,1,167.6,135,67,1,38,3.37,40,4.53,54,0.87,41,46,0.3
1573,Sheymon Moraes,11,4,0,172.7,145,72,1,35,3.00,42,3.64,63,0.00,0,53,0.0
1574,John Moraga,19,7,0,167.6,125,66,1,42,2.57,43,2.55,56,0.62,23,44,1.1
1575,Albert Morales,7,4,1,175.3,135,72,1,35,3.81,35,3.96,56,0.91,35,70,0.2
1576,Joseph Morales,15,2,0,167.6,125,69,3,32,2.00,40,2.05,57,1.14,42,26,3.0
1577,Vince Morales,16,11,0,170.2,135,70,1,35,3.54,37,3.91,54,0.71,47,63,0.5
1578,Omar Morales,11,4,0,180.3,155,73,1,40,3.42,40,3.18,58,0.46,100,63,0.0
1579,Michael Morales,19,0,0,182.9,170,79,1,27,5.68,49,3.26,53,1.04,41,89,0.0
1580,Sarah Moras,6,8,0,170.2,135,67,1,38,2.28,34,3.58,50,0.67,21,33,0.8
1581,Christian Morecraft,8,3,0,198.1,260,81,1,39,2.82,34,2.46,46,3.26,66,50,2.2
1582,Vinicius Moreira,9,5,0,193.0,205,76,1,37,3.15,59,5.07,43,1.97,18,0,1.3
1583,Brandon Moreno,23,10,2,170.2,125,70,1,32,3.84,44,3.64,59,1.36,39,65,0.4
1584,Dan Moret,13,6,0,182.9,155,73,2,39,2.67,43,3.56,43,1.25,27,45,0.4
1585,Alexander Morgan,11,5,0,177.8,145,71,1,35,3.71,44,2.78,47,0.00,0,0,0.0
1586,Alex Morono,24,13,0,180.3,170,72,1,36,4.90,39,4.88,55,0.32,24,47,0.3
1587,Maryna Moroz,11,6,0,170.2,125,67,1,34,4.42,33,4.89,51,0.70,24,42,0.6
1588,Sergey Morozov,19,5,0,167.6,135,67,1,37,3.01,43,2.97,61,3.63,31,68,0.0
1589,Carlos Mota,8,2,0,162.6,125,69,1,31,0.80,41,1.13,54,0.00,0,50,1.0
1590,Miki Motono,8,5,0,157.5,115,63,2,32,1.27,27,4.20,57,3.00,30,0,1.0
1591,Nikolas Motta,15,6,0,175.3,155,70,1,33,4.13,38,5.28,52,0.00,0,83,0.0
1592,Eduarda Moura,12,2,0,167.6,125,67,1,32,2.57,37,2.50,58,3.58,34,80,0.4
1593,Gegard Mousasi,42,6,2,188.0,185,76,1,41,3.75,50,1.21,68,1.59,60,59,1.1
1594,Kris Moutinho,14,8,0,170.2,135,68,2,34,3.35,33,9.36,30,0.00,0,30,0.0
1595,Jamie Moyle,4,3,0,154.9,115,65,1,37,4.51,51,4.00,65,1.00,21,50,0.0
1596,Askar Mozharov,19,13,0,190.5,205,74,1,31,0.43,18,4.07,13,0.00,0,33,0.0
1597,Lauren Mueller,5,3,0,165.1,125,67,1,34,4.08,41,3.77,58,0.70,50,71,0.0
1598,Belal Muhammad,24,6,0,180.3,170,72,1,38,4.36,42,3.92,55,1.98,35,90,0.1
1599,James Mulheron,11,2,0,177.8,243,73,1,38,2.40,31,3.47,42,0.00,0,25,0.0
1600,Jamie Mullarkey,18,9,0,182.9,155,74,1,32,4.10,46,4.28,54,2.46,30,70,0.1
1601,Melissa Mullins,7,3,0,170.2,135,68,1,35,3.67,49,4.15,53,2.20,46,85,0.0
1602,Ananias Mulumba,10,4,0,167.6,145,70,3,27,4.44,43,4.72,52,0.00,0,66,0.7
1603,Pedro Munhoz,20,10,0,167.6,135,65,1,39,5.38,41,6.29,55,0.48,16,82,0.5
1604,Andre Muniz,24,8,0,185.4,185,78,2,36,2.08,48,2.46,51,3.98,48,35,1.1
1605,Mark Munoz,14,6,0,182.9,185,71,1,48,3.12,51,2.26,57,3.17,29,57,0.6
1606,Alexander Munoz,7,2,0,175.3,155,72,3,36,3.70,42,4.73,55,3.00,40,100,0.0
1607,Johnny Munoz,12,4,0,175.3,135,71,1,33,2.44,36,2.66,55,2.40,25,45,1.8
1608,Olivier Murad,6,0,0,177.8,145,72,2,32,2.60,36,2.20,61,1.00,100,55,0.0
1609,Makhmud Muradov,26,8,0,188.0,185,75,1,36,4.21,43,2.57,61,3.03,66,77,0.2
1610,Kanako Murata,12,3,0,154.9,115,62,1,33,2.15,56,2.40,53,3.38,56,100,0.8
1611,Kasib Murdoch,8,1,0,162.6,135,65,1,25,4.17,59,1.98,48,5.74,33,0,1.0
1612,Vince Murdock,12,4,0,167.6,145,64,1,35,1.21,21,7.17,40,0.00,0,0,0.0
1613,Samandar Murodov,11,0,0,185.4,170,75,1,27,1.50,75,0.50,44,6.01,66,0,1.5
1614,Lauren Murphy,16,7,0,165.1,125,67,1,43,3.94,38,5.19,56,1.09,24,67,0.2
1615,Lerone Murphy,17,1,1,175.3,145,73,1,35,4.34,51,2.65,60,1.20,54,44,0.5
1616,Jesse Murray,8,4,0,190.5,205,78,1,33,2.38,28,7.72,43,0.00,0,0,0.0
1617,Khalid Murtazaliev,14,2,0,182.9,185,76,1,33,4.80,69,0.40,78,7.50,100,33,0.0
1618,Azamat Murzakanov,16,1,0,177.8,205,71,2,37,4.40,56,3.20,56,0.68,20,88,0.2
1619,Josias Musasa,8,2,0,172.7,135,74,2,27,3.19,45,4.39,36,0.90,50,81,0.5
1620,Tofiq Musayev,24,6,0,175.3,155,69,1,36,2.86,43,2.79,48,1.57,50,57,0.0
1621,Nicholas Musoke,13,5,0,182.9,170,75,1,40,3.56,35,3.80,57,1.16,19,82,0.2
1622,Magomed Mustafaev,14,4,0,172.7,155,71,1,38,2.59,58,2.68,41,3.31,50,23,0.4
1623,Elvis Mutapcic,15,6,1,182.9,185,72,1,40,3.41,40,4.27,38,0.00,0,81,0.0
1624,Muhammad Naimov,13,4,0,175.3,145,70,1,32,2.51,40,3.35,44,1.49,30,68,0.2
1625,Yura Naito,6,1,0,182.9,185,74,1,30,1.22,44,5.33,28,1.67,9,0,0.0
1626,Kazuhiro Nakamura,21,13,0,180.3,205,70,1,47,1.56,37,1.83,59,1.73,36,42,0.6
1627,Keita Nakamura,34,10,2,180.3,170,73,2,42,2.23,36,3.20,58,1.65,48,63,0.3
1628,Rinya Nakamura,10,1,0,170.2,135,68,2,31,3.27,52,1.72,63,2.58,81,100,1.4
1629,Keiichiro Nakamura,8,1,0,177.8,145,70,2,27,4.48,41,4.28,63,0.00,0,78,0.0
1630,Tokitaka Nakanishi,12,4,0,167.6,135,66,1,30,1.10,44,1.57,45,3.00,37,0,0.0
1631,Mandel Nallo,14,4,0,182.9,155,75,1,37,8.26,58,5.03,54,0.00,0,100,0.0
1632,Tyson Nam,21,14,1,170.2,125,68,1,42,3.87,33,4.97,65,0.00,0,87,0.0
1633,Rose Namajunas,15,8,0,165.1,125,65,1,34,3.50,41,3.38,63,1.47,48,62,0.3
1634,Nad Narimani,12,4,0,172.7,145,70,1,39,3.33,42,3.00,58,1.92,41,70,0.0
1635,Allan Nascimento,22,7,0,172.7,125,69,1,34,3.20,51,2.53,53,1.04,20,41,0.9
1636,Rodrigo Nascimento,11,3,0,188.0,246,80,1,33,3.71,47,4.34,44,1.02,37,60,0.5
1637,Jefferson Nascimento,13,1,0,172.7,170,70,1,27,2.42,48,2.56,57,0.00,0,66,0.0
1638,Bobby Nash,8,4,0,182.9,170,74,1,36,3.42,37,3.95,51,2.37,33,100,1.6
1639,Nasrudin Nasrudinov,9,1,0,182.9,205,71,1,34,1.03,87,0.29,75,2.20,50,40,0.0
1640,Rafael Natal,21,9,1,182.9,185,77,1,43,3.10,47,2.48,57,2.55,34,77,0.5
1641,Kevin Natividad,9,4,0,167.6,135,70,1,33,2.68,34,4.29,47,3.66,50,83,0.0
1642,Ismail Naurdiev,25,8,0,177.8,185,74,1,30,3.66,52,1.75,64,1.48,40,73,0.2
1643,Tafon Nchukwi,6,4,0,182.9,185,77,1,31,5.57,52,4.11,54,0.76,57,64,0.0
1644,Dustin Neace,25,21,1,175.3,145,69,3,39,2.08,32,2.66,56,0.00,0,0,1.7
1645,Geoff Neal,16,8,0,180.3,170,75,2,36,5.02,50,5.50,57,0.54,45,87,0.1
1646,Stanislav Nedkov,12,2,0,180.3,205,71,1,44,3.33,43,5.39,43,2.77,41,0,0.0
1647,Josh Neer,36,16,1,180.3,170,72,1,43,3.29,46,3.63,58,1.09,34,46,1.3
1648,Nicolae Negumereanu,13,2,0,182.9,205,78,1,31,3.58,41,5.56,39,1.02,28,62,0.0
1649,Shane Nelson,16,7,0,175.3,155,70,2,41,1.38,31,2.84,61,1.31,18,54,1.6
1650,Roy Nelson,22,14,0,182.9,263,73,1,50,2.18,36,4.79,46,1.14,27,65,0.1
1651,Gunnar Nelson,19,6,1,180.3,170,72,3,38,1.77,61,3.06,48,2.00,52,68,1.0
1652,Kyle Nelson,17,7,1,180.3,155,71,3,35,3.60,45,4.58,53,1.18,23,66,0.5
1653,Cam Nelson,8,1,0,180.3,170,72,1,28,2.73,58,2.60,50,4.00,36,100,0.0
1654,Antonio Braga Neto,9,3,0,190.5,185,77,1,38,1.36,33,3.92,45,3.07,37,0,0.5
1655,Eduardo Neves,7,2,0,188.0,263,78,1,26,7.69,65,6.15,55,5.77,66,0,0.0
1656,Journey Newson,10,5,0,165.1,135,67,1,37,2.64,32,2.57,64,0.56,16,43,0.3
1657,Francis Ngannou,17,3,0,193.0,250,83,1,39,2.33,41,2.16,41,0.76,62,71,0.3
1658,Nghiem Van Y,6,2,0,170.2,135,68,1,27,3.84,54,1.83,71,0.00,0,90,0.0
1659,Ben Nguyen,16,8,0,165.1,125,65,3,38,3.51,40,3.01,59,0.25,33,63,1.0
1660,Steven Nguyen,10,2,0,180.3,145,73,3,33,7.47,42,7.10,60,0.24,100,88,0.0
1661,Alex Nicholson,7,4,0,193.0,185,77,1,36,4.12,43,4.65,47,0.00,0,50,0.5
1662,Bo Nickal,9,1,0,185.4,185,76,2,30,3.36,61,1.93,60,3.12,57,100,2.3
1663,Matheus Nicolau,19,6,1,167.6,125,66,1,33,3.31,51,2.98,65,1.22,43,90,0.8
1664,Stewart Nicoll,8,4,0,165.1,125,65,1,31,3.01,37,4.81,54,2.82,22,33,0.0
1665,Tom Niinimaki,22,8,1,175.3,145,69,1,44,1.91,54,2.31,58,2.97,46,33,0.5
1666,Ramsey Nijem,9,6,0,180.3,155,75,1,38,3.05,44,1.62,62,5.32,62,55,1.1
1667,Borislav Nikolic,17,2,0,175.3,135,72,1,33,3.80,38,2.80,58,1.00,100,62,2.0
1668,Guangyou Ning,5,4,1,162.6,145,64,2,44,2.66,41,1.91,61,1.09,50,62,0.3
1669,Anthony Njokuani,16,12,0,185.4,155,75,1,46,3.94,46,2.41,65,0.50,45,53,0.2
1670,Chidi Njokuani,26,12,0,190.5,170,80,1,37,5.78,62,3.51,57,0.00,0,75,0.1
1671,Antonio Rodrigo Nogueira,34,10,1,190.5,240,77,1,50,1.95,42,2.40,55,1.30,29,36,2.4
1672,Rogerio Nogueira,23,10,0,188.0,205,75,2,50,2.43,35,2.34,59,0.64,44,62,0.8
1673,Kyle Noke,22,10,1,185.4,170,76,2,46,3.23,50,2.09,64,1.53,54,66,0.8
1674,Tom Nolan,11,1,0,190.5,155,73,2,26,4.84,45,3.74,48,1.08,26,58,1.4
1675,Eric Nolan,8,5,0,188.0,170,74,1,28,1.68,34,2.59,44,0.00,0,44,0.0
1676,KJ Noons,13,9,0,177.8,155,70,1,43,3.68,35,3.78,65,0.08,20,68,0.0
1677,Sage Northcutt,11,2,0,182.9,170,71,1,30,3.58,52,1.96,58,1.81,34,41,0.6
1678,Shohei Nose,12,5,2,167.6,135,68,3,28,1.52,37,2.17,52,2.23,17,14,3.6
1679,Phillipe Nover,11,8,1,175.3,145,72,1,42,1.79,35,2.48,56,0.99,28,44,0.7
1680,Shayilan Nuerdanbieke,39,12,0,172.7,145,69,1,32,1.95,45,2.64,50,3.30,35,28,0.2
1681,Azamat Nuftillaev,13,2,1,182.9,234,77,1,32,0.60,56,1.60,25,4.00,44,0,0.0
1682,Diego Nunes,19,7,0,167.6,145,67,1,43,2.72,43,2.59,58,1.18,44,65,0.6
1683,Amanda Nunes,23,5,0,172.7,135,69,1,38,4.55,51,2.62,57,2.73,54,82,0.7
1684,Nina Nunes,11,7,0,165.1,125,64,1,40,4.39,45,3.47,55,0.24,33,73,0.5
1685,Istela Nunes,6,6,0,162.6,115,66,1,34,4.28,47,4.07,59,0.00,0,47,0.0
1686,Josiane Nunes,10,4,0,157.5,135,67,2,32,5.65,43,5.76,51,0.00,0,58,0.0
1687,Diyar Nurgozhay,12,2,0,188.0,205,74,2,29,5.19,61,2.81,59,1.19,75,72,0.0
1688,Khabib Nurmagomedov,29,0,0,177.8,155,70,1,37,4.10,48,1.75,65,5.32,48,84,0.8
1689,Said Nurmagomedov,18,5,0,172.7,135,70,1,34,3.08,48,2.05,55,0.86,15,63,1.1
1690,Abubakar Nurmagomedov,17,4,1,180.3,170,72,1,36,2.78,53,2.61,65,1.25,22,88,0.0
1691,Umar Nurmagomedov,20,2,0,172.7,135,69,1,30,3.76,56,1.85,60,3.94,46,79,0.2
1692,Francesco Nuzzi,12,2,0,167.6,135,71,2,30,11.00,55,4.00,42,0.00,0,0,0.0
1693,Kennedy Nzechukwu,14,7,1,195.6,244,83,2,34,4.94,46,4.55,51,0.49,45,80,0.2
1694,Jake O'Brien,15,4,0,190.5,205,76,1,41,1.31,31,1.92,69,6.39,54,25,0.2
1695,Sean O'Connell,17,9,0,185.4,205,74,1,42,5.46,48,6.77,45,0.00,0,30,0.5
1696,Sean O'Malley,20,3,0,180.3,135,72,3,31,5.98,60,3.40,59,0.23,42,60,0.2
1697,Casey O'Neill,11,2,0,167.6,125,69,1,28,7.89,52,5.53,57,1.40,34,70,0.7
1698,Brendan O'Reilly,6,3,0,170.2,170,69,1,39,1.90,47,2.77,39,2.22,43,36,0.6
1699,Jose Ochoa,9,2,0,170.2,125,67,2,25,5.16,47,2.99,58,0.30,25,65,0.9
1700,Christian Ocon,2,1,0,172.7,135,69,1,30,1.73,53,5.27,34,0.00,0,63,0.0
1701,Kaito Oda,8,3,0,165.1,125,63,1,28,2.07,62,1.93,38,4.00,100,25,0.0
1702,Volkan Oezdemir,21,8,0,188.0,205,75,1,36,4.99,48,4.19,55,0.50,29,80,0.1
1703,Kaan Ofli,15,4,1,170.2,145,66,1,33,2.49,47,3.17,56,0.34,7,0,0.7
1704,Trey Ogden,18,7,0,180.3,155,72,1,36,3.20,50,3.49,55,1.89,32,100,0.7
1705,Andy Ogle,9,6,0,172.7,145,69,1,37,2.24,44,2.23,50,1.44,26,58,0.0
1706,Yushin Okami,34,12,0,188.0,170,75,2,45,2.06,38,2.25,60,1.98,39,84,0.5
1707,JJ Okanovich,7,1,0,180.3,155,76,1,35,6.93,55,5.27,50,0.00,0,100,0.0
1708,Bolaji Oki,10,4,0,177.8,155,73,1,30,6.42,45,5.12,61,1.02,57,75,0.0
1709,Aleksei Oleinik,60,17,1,188.0,240,80,1,49,3.29,48,3.80,44,1.82,46,37,1.9
1710,Michal Oleksiejczuk,22,10,0,182.9,185,74,2,31,5.73,52,4.45,60,0.99,42,52,0.0
1711,Cezary Oleksiejczuk,17,3,0,190.5,185,75,2,26,1.99,86,0.77,47,5.77,85,100,0.0
1712,Rafaello Oliveira,17,8,0,172.7,155,71,1,44,2.19,33,3.38,59,2.49,36,11,1.6
1713,Charles Oliveira,37,11,0,177.8,155,74,1,36,3.23,55,3.05,48,2.29,39,54,2.6
1714,Alex Oliveira,22,12,1,180.3,170,76,1,38,2.99,51,2.55,46,2.35,38,63,0.6
1715,Maria Oliveira,13,7,0,167.6,115,69,1,29,5.03,38,5.76,44,0.95,44,47,0.0
1716,Bruno Oliveira,8,2,0,193.0,205,80,1,42,3.44,33,4.92,54,0.00,0,0,0.0
1717,Saimon Oliveira,18,7,0,162.6,135,72,1,35,2.62,42,3.87,45,1.18,28,36,1.2
1718,Vinicius Oliveira,24,4,0,175.3,145,70,3,30,5.44,47,2.86,58,1.27,43,71,0.2
1719,Ravena Oliveira,7,5,1,165.1,125,65,1,29,1.77,31,3.71,46,0.74,50,47,0.0
1720,Michael Oliveira,10,0,0,185.4,170,78,1,28,8.28,52,3.35,64,0.00,0,100,0.0
1721,Cameron Olson,7,3,0,185.4,205,75,1,36,3.13,47,2.20,57,3.00,42,100,1.0
1722,Gadzhi Omargadzhiev,13,2,0,185.4,170,71,3,33,1.80,39,2.20,39,1.35,30,60,0.5
1723,Daniel Omielanczuk,19,8,1,182.9,247,74,2,44,3.09,57,3.29,47,0.56,26,68,0.1
1724,Michihiro Omigawa,17,14,1,167.6,145,68,1,50,2.01,39,3.06,64,1.19,36,49,1.5
1725,David Onama,14,3,0,180.3,145,74,1,32,5.07,50,4.89,51,1.05,30,52,0.5
1726,Charlie Ontiveros,11,9,0,188.0,155,74,3,35,1.89,41,5.86,31,0.00,0,30,0.0
1727,Myktybek Orolbai,16,3,1,177.8,170,74,1,28,2.70,52,2.49,52,8.22,59,36,0.4
1728,Brian Ortega,16,5,0,172.7,155,69,3,35,3.84,37,6.38,49,0.93,25,54,0.9
1729,Tito Ortiz,19,12,1,190.5,205,74,1,51,2.59,46,2.88,60,2.47,35,54,0.6
1730,Dustin Ortiz,19,8,0,165.1,125,65,1,37,2.94,44,2.17,56,3.01,36,52,0.1
1731,Kenji Osawa,20,11,2,170.2,135,66,1,49,2.34,35,2.14,63,0.91,58,68,0.7
1732,Ode Osbourne,13,9,0,170.2,125,73,2,34,2.94,40,3.24,49,0.94,29,66,0.4
1733,Nick Osipczak,6,3,0,188.0,170,76,1,41,2.83,50,3.77,50,1.20,45,71,1.0
1734,Rachael Ostovich,4,6,0,160.0,125,62,1,35,2.54,43,3.97,57,2.03,83,66,0.8
1735,Quemuel Ottoni,12,3,0,182.9,155,72,1,33,0.00,0,0.00,0,0.00,0,0,0.0
1736,Zak Ottow,17,7,0,180.3,170,72,1,39,2.63,36,2.73,58,0.97,29,57,0.4
1737,Sidney Outlaw,8,4,0,172.7,170,74,1,34,0.13,33,0.80,71,3.00,75,0,3.0
1738,Alistair Overeem,47,19,0,193.0,265,80,1,46,3.67,64,2.44,57,1.42,55,73,0.8
1739,Ren Ozaki,6,1,2,170.2,135,68,1,24,1.20,35,1.07,55,0.00,0,36,0.0
1740,Alptekin Ozkilic,9,5,0,165.1,125,65,1,40,3.81,32,5.72,59,4.21,58,75,0.0
1741,Nick Pace,8,3,0,170.2,135,68,1,39,1.48,34,3.14,57,2.52,43,54,0.5
1742,Angel Pacheco,7,4,0,172.7,135,70,1,34,7.58,36,10.56,41,0.33,50,16,0.0
1743,Teemu Packalen,8,3,0,185.4,155,75,1,39,2.57,54,3.91,47,2.31,25,100,1.5
1744,Fernando Padilla,16,6,0,185.4,145,76,1,29,6.07,40,5.74,52,0.00,0,100,0.6
1745,Chris Padilla,18,6,1,175.3,155,74,1,30,6.67,54,4.85,51,1.10,29,83,0.4
1746,Damacio Page,19,10,0,167.6,135,66,1,43,2.05,38,2.47,51,2.63,64,23,0.9
1747,Michael Page,25,3,0,190.5,185,79,3,39,2.28,58,1.51,62,0.19,16,70,0.0
1748,Tom Pagliarulo,11,2,0,182.9,145,74,3,29,4.10,47,3.61,57,3.13,37,100,0.0
1749,Dustin Pague,12,11,0,175.3,135,74,1,39,1.65,53,2.96,41,1.03,44,55,2.6
1750,Raulian Paiva,21,5,0,172.7,135,69,1,30,4.14,42,5.01,48,0.65,23,77,0.2
1751,Dinis Paiva Jr.,13,8,0,175.3,145,71,2,38,2.60,41,2.73,67,0.00,0,81,0.0
1752,Fredson Paixao,10,5,0,167.6,145,66,1,47,1.71,54,2.31,62,0.62,11,10,2.2
1753,Luis Pajuelo,8,2,0,177.8,145,69,1,31,6.03,57,8.20,52,0.00,0,66,0.0
1754,Bart Palaszewski,36,17,0,175.3,145,70,1,43,2.67,32,3.97,57,0.65,31,53,0.5
1755,Sasha Palatnikov,6,4,0,185.4,170,72,3,37,6.69,53,5.44,52,0.72,100,70,0.0
1756,Soa Palelei,22,5,0,193.0,265,81,1,49,2.47,57,2.68,48,2.20,47,66,0.0
1757,Rousimar Palhares,19,8,0,172.7,170,71,1,46,1.75,51,2.04,59,3.93,45,0,4.1
1758,Ruel Panales,6,2,0,165.1,125,67,2,29,2.53,51,5.60,46,1.00,20,50,0.0
1759,Yuri Panferov,9,1,0,185.4,185,72,1,30,3.65,50,2.55,60,2.64,57,36,0.0
1760,Alexandre Pantoja,30,6,0,165.1,125,67,1,36,4.38,50,3.88,49,2.79,47,69,1.0
1761,Jared Papazian,20,13,0,172.7,135,67,2,38,3.33,39,3.81,44,0.00,0,50,0.0
1762,Kathryn Paprocki,3,2,0,160.0,115,63,1,33,1.00,23,4.27,43,0.00,0,0,0.0
1763,Josh Parisian,15,8,0,193.0,265,79,1,37,4.55,48,4.88,41,0.98,33,46,0.2
1764,Karo Parisyan,24,11,0,177.8,170,72,1,44,2.49,41,2.19,58,5.27,59,59,1.0
1765,JunYong Park,19,7,0,177.8,185,73,1,35,4.64,51,3.82,51,1.69,42,54,0.8
1766,Harvey Park,12,3,0,182.9,155,70,1,40,3.77,50,7.21,33,0.00,0,0,0.0
1767,HyunSung Park,10,2,0,170.2,125,66,1,30,3.38,41,3.14,55,1.50,31,47,1.8
1768,JaeHyun Park,8,4,0,172.7,155,73,1,24,1.75,67,1.36,45,2.31,85,22,0.4
1769,EoJin Park,9,2,1,182.9,145,71,1,24,3.78,40,3.92,47,0.00,0,0,0.0
1770,BoHyun Park,10,3,0,157.5,115,61,1,27,4.03,38,3.53,55,1.00,22,77,0.0
1771,Norman Parke,23,6,1,180.3,155,70,2,39,3.06,35,2.88,64,1.98,26,77,0.0
1772,Mick Parkin,10,1,0,193.0,265,79,1,30,4.70,50,4.13,58,1.38,46,50,0.2
1773,Preston Parsons,11,6,0,180.3,170,71,1,31,3.54,51,3.25,54,3.46,36,71,2.3
1774,Jonny Parsons,9,3,0,175.3,170,69,1,34,4.65,44,4.89,60,0.00,0,66,0.0
1775,Ramona Pascual,6,5,0,170.2,135,66,2,37,3.87,57,8.43,46,1.81,19,100,0.0
1776,Billy Pasulatan,10,3,0,165.1,125,66,3,35,0.65,20,5.22,48,0.00,0,0,4.9
1777,Guilherme Pat,6,2,0,198.1,250,81,1,32,2.80,60,2.82,46,0.00,0,100,0.0
1778,Jhonoven Pati,6,4,0,185.4,185,75,3,36,2.88,53,6.13,33,2.70,100,0,0.0
1779,Windri Patilima,8,1,0,167.6,155,71,2,33,0.31,50,7.64,31,0.00,0,0,0.0
1780,Claude Patrick,14,2,0,180.3,170,75,1,46,1.80,55,0.89,69,2.32,53,84,1.7
1781,Alan Patrick,15,4,0,180.3,155,74,2,43,1.82,40,2.95,43,3.01,33,43,0.3
1782,Sam Patterson,15,3,1,190.5,170,78,1,30,3.58,41,2.82,59,0.67,50,50,1.3
1783,Zac Pauga,7,3,0,188.0,205,76,1,38,4.46,62,2.73,58,0.38,7,100,0.0
1784,Thomas Paull,11,4,0,170.2,155,67,1,31,7.33,33,8.67,64,0.00,0,0,0.0
1785,Sergei Pavlovich,21,3,0,190.5,257,84,2,34,4.49,44,3.58,56,0.47,25,75,0.0
1786,Pawel Pawlak,12,3,0,182.9,170,73,1,37,1.67,33,2.22,53,1.00,37,70,0.0
1787,Logan Paxton,10,2,0,172.7,155,70,1,31,7.38,63,7.54,52,2.46,14,100,0.0
1788,Jonathan Pearce,14,7,0,182.9,145,71,3,34,5.12,54,3.32,54,5.02,50,55,0.8
1789,Ross Pearson,20,16,0,172.7,155,69,1,41,3.68,40,4.09,62,0.74,35,75,0.0
1790,Carlo Pedersoli Jr.,11,3,0,180.3,170,75,2,33,4.17,37,4.12,61,2.91,44,0,0.0
1791,Tyson Pedro,10,5,0,190.5,205,79,1,34,2.90,59,2.39,56,0.76,30,50,0.8
1792,Trevor Peek,9,3,0,175.3,145,70,3,31,4.39,53,3.88,43,1.45,50,52,0.0
1793,Kurt Pellegrino,16,7,0,172.7,155,70,1,47,2.45,43,1.94,63,2.90,54,69,0.8
1794,Julianna Pena,13,6,0,167.6,135,69,1,37,3.10,44,2.56,57,1.70,54,24,0.8
1795,Luis Pena,9,3,0,190.5,155,75,2,33,3.66,46,3.12,51,1.17,33,48,1.2
1796,Matej Penaz,6,1,0,190.5,185,83,2,29,1.28,33,2.55,33,0.00,0,0,0.0
1797,Cathal Pendred,17,4,1,185.4,170,75,1,38,2.49,44,3.01,55,2.46,23,83,0.4
1798,BJ Penn,16,14,2,175.3,155,70,1,47,2.76,48,3.20,56,1.19,55,74,0.5
1799,Jessica Penne,14,9,0,165.1,115,67,1,43,2.63,33,5.05,45,1.29,18,36,0.5
1800,Raquel Pennington,16,10,0,170.2,135,67,1,37,4.10,49,3.32,61,0.83,27,62,0.6
1801,Tecia Pennington,15,8,0,154.9,115,60,1,37,4.73,48,3.48,61,0.56,14,62,0.1
1802,Godofredo Pepey,13,6,0,170.2,145,73,1,39,2.32,38,3.23,47,0.37,7,35,1.5
1803,Robert Peralta,18,8,0,172.7,145,71,1,40,3.76,44,2.97,53,0.59,66,65,0.0
1804,Viviane Pereira,13,2,0,154.9,115,63,1,33,2.70,30,4.48,58,0.25,100,28,0.2
1805,Michel Pereira,32,15,0,185.4,185,73,1,32,4.28,51,4.32,50,1.11,52,75,0.6
1806,Alex Pereira,13,4,0,193.0,205,79,1,39,5.01,61,3.72,52,0.11,50,80,0.2
1807,Alice Pereira,7,1,0,172.7,135,71,1,20,2.83,36,3.11,66,0.00,0,75,0.0
1808,Erik Perez,17,6,0,172.7,135,68,1,36,3.16,40,2.09,66,3.16,55,69,0.2
1809,Alejandro Perez,23,9,1,167.6,135,67,1,36,3.45,35,3.18,61,0.54,22,70,0.3
1810,Frankie Perez,10,4,0,180.3,155,73,1,37,1.64,41,2.17,54,1.75,41,50,0.3
1811,Alex Perez,26,11,0,167.6,125,65,1,34,3.79,44,3.18,57,2.31,46,75,0.7
1812,Markus Perez,12,5,0,185.4,185,73,1,38,2.60,47,3.72,52,0.81,25,77,1.0
